epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
168,516.073,0.29622,4.36958,1.85364,0.57474,0.76561,0.63104,0.45213,0.41398,11.6052,2.1855,0.000288974,0.000288974,0.000288974
169,519.132,0.28196,4.11472,1.83087,0.57387,0.77011,0.63838,0.4681,0.40245,11.0029,2.16767,0.000280723,0.000280723,0.000280723
170,522.192,0.30023,4.27368,1.83854,0.57091,0.80972,0.67197,0.50094,0.4003,10.5625,2.15368,0.000272471,0.000272471,0.000272471
171,525.304,0.30232,4.09618,1.86574,0.58119,0.77461,0.66207,0.47509,0.40809,10.8851,2.16457,0.00026422,0.00026422,0.00026422
172,528.317,0.30134,4.17029,1.86587,0.55404,0.78214,0.66321,0.48476,0.41481,11.2596,2.21273,0.000255968,0.000255968,0.000255968
173,531.382,0.30608,4.32278,1.88581,0.60608,0.7407,0.67234,0.48569,0.40711,10.6355,2.16356,0.000247716,0.000247716,0.000247716
174,534.45,0.30401,4.54167,1.8799,0.57331,0.77163,0.67134,0.47996,0.41464,10.3404,2.19178,0.000239465,0.000239465,0.000239465
175,537.518,0.30991,4.37437,1.89277,0.57571,0.7413,0.66723,0.48144,0.40871,10.2184,2.17478,0.000231213,0.000231213,0.000231213
176,540.585,0.29007,4.23353,1.8636,0.5712,0.70726,0.6475,0.47692,0.4169,11.3176,2.20468,0.000222961,0.000222961,0.000222961
177,543.662,0.3117,4.41078,1.87357,0.55836,0.74874,0.63467,0.46087,0.41679,11.8588,2.2008,0.00021471,0.00021471,0.00021471
178,546.706,0.29436,4.36006,1.83794,0.56856,0.68067,0.63286,0.45659,0.41886,12.0216,2.22118,0.000206458,0.000206458,0.000206458
